name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Hannover 96 vs Magdeburg,2025-08-23 11:00:00,Hannover 96 won after full-time.,Germany Bundesliga 2,Hannover 96,Magdeburg,3.0,1.0,3.0,11.0,4.0,2.0,7.0,6.0,24.0,14.0,89.0,85.0,66.0,23.0,47.0,53.0,0.0,1.0,15.0,9.0,8.0,5.0,1.0,0.0,8.0,8.0,16.0,8.0,22.0,11.0,5.0,6.0,3.0,4.0,2.19,3.59,3.36,2.54,1.53,,,,,,,2.1,3.5,3.3,2.37,1.53,,,,,,,0.46,0.28,0.3,0.65,0.39,,,,,,,0.48,0.29,0.3,0.42,0.65,,,,,,,2025-2026
Karlsruher SC vs Eintracht Braunschweig,2025-08-23 11:00:00,Karlsruher SC won after full-time.,Germany Bundesliga 2,Karlsruher SC,Eintracht Braunschweig,2.0,0.0,6.0,4.0,5.0,2.0,2.0,3.0,10.0,9.0,78.0,105.0,39.0,33.0,42.0,58.0,,,5.0,4.0,4.0,5.0,0.0,3.0,6.0,5.0,8.0,5.0,23.0,14.0,2.0,4.0,3.0,4.0,1.83,3.93,4.28,2.38,1.6,,,,,,,1.8,4.0,4.0,2.25,1.57,,,,,1.82,1.97,0.55,0.25,0.23,0.62,0.42,,,,,,,0.56,0.25,0.25,0.44,0.64,,,,,0.55,0.51,2025-2026
Paderborn vs Fortuna Düsseldorf,2025-08-23 11:00:00,Fortuna Düsseldorf won after full-time.,Germany Bundesliga 2,Paderborn,Fortuna Düsseldorf,1.0,2.0,7.0,18.0,9.0,7.0,5.0,4.0,17.0,14.0,80.0,110.0,53.0,57.0,43.0,57.0,,,13.0,11.0,4.0,3.0,1.0,0.0,8.0,9.0,8.0,10.0,12.0,8.0,4.0,3.0,2.0,2.0,1.69,4.12,4.92,2.43,1.58,,,,,,,1.66,4.1,4.5,2.25,1.57,,,,,,,0.59,0.24,0.2,0.63,0.41,,,,,,,0.6,0.24,0.22,0.44,0.64,,,,,,,2025-2026
Schalke 04 vs VfL Bochum 1848,2025-08-23 18:30:00,Schalke 04 won after full-time.,Germany Bundesliga 2,Schalke 04,VfL Bochum 1848,2.0,1.0,10.0,11.0,8.0,9.0,4.0,5.0,15.0,14.0,94.0,69.0,34.0,44.0,51.0,49.0,0.0,1.0,8.0,10.0,6.0,5.0,2.0,7.0,6.0,8.0,12.0,9.0,6.0,6.0,2.0,5.0,0.0,3.0,2.27,3.6,3.18,2.37,1.61,,,,,,,2.2,3.6,3.1,2.2,1.61,,,,,,,0.44,0.28,0.31,0.62,0.42,,,,,,,0.45,0.28,0.32,0.45,0.62,,,,,,,2025-2026
DSC Arminia Bielefeld vs Dynamo Dresden,2025-08-24 11:30:00,Dynamo Dresden won after full-time.,Germany Bundesliga 2,DSC Arminia Bielefeld,Dynamo Dresden,1.0,2.0,3.0,16.0,4.0,5.0,8.0,9.0,12.0,22.0,114.0,94.0,34.0,60.0,57.0,43.0,,,10.0,17.0,2.0,4.0,2.0,3.0,11.0,9.0,9.0,13.0,13.0,17.0,5.0,1.0,3.0,3.0,2.06,3.58,3.71,2.58,1.52,,,,,1.86,1.97,2.05,3.3,3.6,2.5,1.5,,,,,,,0.49,0.28,0.27,0.66,0.39,,,,,0.54,0.51,0.49,0.3,0.28,0.4,0.67,,,,,,,2025-2026
Darmstadt 98 vs Hertha BSC,2025-08-24 11:30:00,Game ended in draw.,Germany Bundesliga 2,Darmstadt 98,Hertha BSC,,,4.0,15.0,7.0,2.0,8.0,8.0,15.0,15.0,112.0,50.0,70.0,40.0,59.0,41.0,,,9.0,11.0,5.0,4.0,1.0,1.0,12.0,14.0,9.0,8.0,12.0,17.0,0.0,4.0,1.0,1.0,1.94,3.74,3.97,2.51,1.55,,,,,,,1.9,3.5,3.9,2.37,1.53,,,,,,,0.52,0.27,0.25,0.65,0.4,,,,,,,0.53,0.29,0.26,0.42,0.65,,,,,,,2025-2026
SpVgg Greuther Fürth vs Holstein Kiel,2025-08-24 11:30:00,Holstein Kiel won after full-time.,Germany Bundesliga 2,SpVgg Greuther Fürth,Holstein Kiel,0.0,2.0,10.0,17.0,6.0,3.0,8.0,8.0,13.0,16.0,128.0,58.0,58.0,38.0,55.0,45.0,,,7.0,13.0,8.0,4.0,1.0,4.0,9.0,16.0,14.0,17.0,13.0,18.0,2.0,2.0,3.0,8.0,3.0,3.66,2.34,2.53,1.54,,,,,1.82,2.02,2.8,3.7,2.25,2.37,1.53,,,,,1.8,2.0,0.33,0.27,0.43,0.65,0.4,,,,,0.55,0.5,0.36,0.27,0.44,0.42,0.65,,,,,0.56,0.5,2025-2026
Nürnberg vs Paderborn,2025-08-29 16:30:00,Game ended in draw.,Germany Bundesliga 2,Nürnberg,Paderborn,,,18.0,9.0,7.0,5.0,4.0,6.0,13.0,14.0,98.0,101.0,61.0,51.0,47.0,53.0,,,7.0,12.0,7.0,3.0,2.0,5.0,6.0,8.0,7.0,9.0,12.0,10.0,3.0,3.0,3.0,4.0,3.28,3.73,2.17,2.52,1.54,,,,,1.81,1.99,3.1,3.7,2.15,2.37,1.53,,,,,,,0.3,0.27,0.46,0.65,0.4,,,,,0.55,0.5,0.32,0.27,0.47,0.42,0.65,,,,,,,2025-2026
Hertha BSC vs Elversberg,2025-08-29 16:30:00,Elversberg won after full-time.,Germany Bundesliga 2,Hertha BSC,Elversberg,0.0,2.0,17.0,7.0,4.0,4.0,4.0,8.0,7.0,16.0,86.0,112.0,22.0,45.0,42.0,58.0,,,6.0,9.0,1.0,7.0,1.0,0.0,11.0,7.0,6.0,14.0,15.0,7.0,4.0,2.0,6.0,2.0,2.01,3.66,3.81,2.46,1.56,,,,,,,2.15,3.5,3.25,2.37,1.53,,,,,,,0.5,0.27,0.26,0.64,0.41,,,,,,,0.47,0.29,0.31,0.42,0.65,,,,,,,2025-2026
Eintracht Braunschweig vs DSC Arminia Bielefeld,2025-08-30 11:00:00,Game ended in draw.,Germany Bundesliga 2,Eintracht Braunschweig,DSC Arminia Bielefeld,1.0,1.0,7.0,5.0,3.0,7.0,2.0,3.0,8.0,13.0,85.0,128.0,37.0,66.0,30.0,70.0,,,2.0,8.0,5.0,5.0,3.0,0.0,9.0,7.0,5.0,9.0,16.0,12.0,5.0,2.0,3.0,3.0,2.76,3.66,2.51,2.66,1.49,,,,,,,2.7,3.7,2.37,2.5,1.5,,,,,,,0.36,0.27,0.4,0.67,0.38,,,,,,,0.37,0.27,0.42,0.4,0.67,,,,,,,2025-2026
Holstein Kiel vs Hannover 96,2025-08-30 11:00:00,Hannover 96 won after full-time.,Germany Bundesliga 2,Holstein Kiel,Hannover 96,1.0,2.0,11.0,1.0,1.0,5.0,3.0,4.0,9.0,12.0,53.0,161.0,20.0,65.0,41.0,59.0,,,3.0,7.0,6.0,5.0,0.0,3.0,9.0,4.0,6.0,8.0,23.0,16.0,2.0,2.0,2.0,3.0,2.48,3.59,2.84,2.48,1.56,,,,,,,2.4,3.7,2.62,2.25,1.57,,,,,,,0.4,0.28,0.35,0.64,0.4,,,,,,,0.42,0.27,0.38,0.44,0.64,,,,,,,2025-2026
VfL Bochum 1848 vs Preußen Münster,2025-08-30 11:00:00,Preußen Münster won after full-time.,Germany Bundesliga 2,VfL Bochum 1848,Preußen Münster,1.0,2.0,14.0,9.0,6.0,4.0,4.0,3.0,17.0,5.0,116.0,71.0,70.0,28.0,40.0,60.0,,,12.0,3.0,3.0,2.0,2.0,1.0,7.0,11.0,8.0,5.0,21.0,13.0,0.0,3.0,3.0,3.0,2.22,3.55,3.33,2.28,1.65,,,,,1.84,2.05,2.15,3.6,3.1,2.1,1.66,,,,,1.8,2.0,0.45,0.28,0.3,0.61,0.44,,,,,0.54,0.49,0.47,0.28,0.32,0.48,0.6,,,,,0.56,0.5,2025-2026
Fortuna Düsseldorf vs Karlsruher SC,2025-08-30 18:30:00,Game ended in draw.,Germany Bundesliga 2,Fortuna Düsseldorf,Karlsruher SC,,,16.0,4.0,4.0,2.0,8.0,1.0,16.0,10.0,110.0,87.0,50.0,51.0,52.0,48.0,,,7.0,5.0,9.0,4.0,0.0,2.0,2.0,11.0,10.0,3.0,9.0,10.0,2.0,2.0,1.0,3.0,2.3,3.67,3.07,2.53,1.53,,,,,,,2.25,3.5,3.0,2.5,1.5,,,,,,,0.43,0.27,0.33,0.65,0.4,,,,,,,0.44,0.29,0.33,0.4,0.67,,,,,,,2025-2026
Kaiserslautern vs Darmstadt 98,2025-08-31 11:30:00,Kaiserslautern won after full-time.,Germany Bundesliga 2,Kaiserslautern,Darmstadt 98,3.0,1.0,12.0,5.0,3.0,5.0,8.0,10.0,17.0,18.0,88.0,108.0,47.0,43.0,47.0,53.0,,,9.0,11.0,8.0,6.0,0.0,1.0,9.0,10.0,13.0,11.0,8.0,11.0,4.0,5.0,2.0,2.0,3.21,3.5,2.29,2.32,1.63,,,,,,,3.2,3.3,2.2,2.25,1.57,,,,,,,0.31,0.29,0.44,0.61,0.43,,,,,,,0.31,0.3,0.45,0.44,0.64,,,,,,,2025-2026
