name,starting_at,result_info,league_name,home_team,away_team,home_goals,away_goals,home_position,away_position,home_corners,away_corners,home_shots-off-target,away_shots-off-target,home_shots-total,away_shots-total,home_attacks,away_attacks,home_dangerous-attacks,away_dangerous-attacks,home_ball-possession,away_ball-possession,home_penalties,away_penalties,home_shots-insidebox,away_shots-insidebox,home_shots-outsidebox,away_shots-outsidebox,home_offsides,away_offsides,home_goals-kicks,away_goals-kicks,home_goal-attempts,away_goal-attempts,home_fouls,away_fouls,home_saves,away_saves,home_yellowcards,away_yellowcards,odds_pinnacle_home,odds_pinnacle_draw,odds_pinnacle_away,odds_btts_pinnacle_no,odds_btts_pinnacle_yes,odds_over_pinnacle_2,odds_under_pinnacle_2,odds_over_pinnacle_2_25,odds_under_pinnacle_2_25,odds_over_pinnacle_2_5,odds_under_pinnacle_2_5,odds_bet365_home,odds_bet365_draw,odds_bet365_away,odds_btts_bet365_no,odds_btts_bet365_yes,odds_over_bet365_2_0,odds_under_bet365_2_0,"odds_over_bet365_2_0, 2_5","odds_under_bet365_2_0, 2_5",odds_over_bet365_2_5,odds_under_bet365_2_5,prob_home_pinacle,prob_draw_pinacle,prob_away_pinacle,prob_btts_pinacle,prob_no_btts_pinacle,prob_over_pinnacle_2,prob_under_pinnacle_2,prob_over_pinnacle_2_25,prob_under_pinnacle_2_25,prob_over_pinnacle_2_5,prob_under_pinnacle_2_5,prob_bet365_home,prob_bet365_draw,prob_bet365_away,prob_btts_bet365_no,prob_btts_bet365_yes,prob_over_bet365_2_0,prob_under_bet365_2_0,"prob_over_bet365_2_0, 2_5","prob_under_bet365_2_0, 2_5",prob_over_bet365_2_5,prob_under_bet365_2_5,Temporada
Independiente Rivadavia vs Belgrano,2026-02-15 01:00:00,Belgrano won after full-time.,Argentina Liga Profissional de Futebol,Independiente Rivadavia,Belgrano,0.0,1.0,2.0,3.0,8.0,5.0,11.0,5.0,16.0,11.0,106.0,94.0,94.0,71.0,48.0,52.0,,,8.0,6.0,8.0,5.0,2.0,1.0,10.0,11.0,10.0,7.0,13.0,12.0,2.0,3.0,2.0,2.0,2.48,2.86,3.57,1.68,2.27,2.04,1.86,,,,,2.4,2.75,3.5,1.66,2.1,2.02,1.77,,,,,0.4,0.35,0.28,0.44,0.6,0.49,0.54,,,,,0.42,0.36,0.29,0.6,0.48,0.5,0.56,,,,,2026
Gimnasia La Plata vs Estudiantes,2026-02-15 20:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Gimnasia La Plata,Estudiantes,,,8.0,4.0,4.0,6.0,3.0,8.0,11.0,14.0,56.0,81.0,38.0,67.0,41.0,59.0,,,5.0,13.0,6.0,1.0,1.0,0.0,8.0,6.0,4.0,12.0,13.0,11.0,3.0,2.0,2.0,3.0,3.16,2.81,2.77,1.58,2.46,,,,,,,3.3,2.7,2.7,1.61,2.2,,,,,,,0.32,0.36,0.36,0.41,0.63,,,,,,,0.3,0.37,0.37,0.62,0.45,,,,,,,2026
Boca Juniors vs Platense,2026-02-15 22:30:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Boca Juniors,Platense,,,9.0,6.0,1.0,2.0,5.0,10.0,10.0,14.0,125.0,89.0,47.0,41.0,63.0,37.0,,,6.0,3.0,4.0,11.0,3.0,1.0,13.0,5.0,9.0,8.0,6.0,13.0,1.0,3.0,1.0,1.0,1.66,3.55,6.51,1.52,2.64,2.06,1.84,,,,,1.65,3.4,6.5,1.5,2.5,2.02,1.77,,,,,0.6,0.28,0.15,0.38,0.66,0.49,0.54,,,,,0.61,0.29,0.15,0.67,0.4,0.5,0.56,,,,,2026
Rosario Central vs Barracas Central,2026-02-16 01:00:00,Rosario Central won after full-time.,Argentina Liga Profissional de Futebol,Rosario Central,Barracas Central,2.0,0.0,12.0,11.0,3.0,0.0,10.0,0.0,19.0,3.0,109.0,72.0,81.0,40.0,66.0,34.0,,,13.0,0.0,6.0,3.0,2.0,0.0,2.0,9.0,17.0,3.0,11.0,16.0,3.0,5.0,1.0,3.0,1.57,3.75,7.51,1.5,2.71,1.98,1.9,,,,,1.57,3.4,8.0,1.5,2.5,1.97,1.82,,,,,0.64,0.27,0.13,0.37,0.67,0.51,0.53,,,,,0.64,0.29,0.12,0.67,0.4,0.51,0.55,,,,,2026
Instituto vs Central Cordoba SdE,2026-02-16 01:00:00,Instituto won after full-time.,Argentina Liga Profissional de Futebol,Instituto,Central Cordoba SdE,2.0,0.0,13.0,12.0,3.0,5.0,5.0,4.0,11.0,8.0,75.0,85.0,62.0,50.0,46.0,54.0,1.0,0.0,11.0,3.0,0.0,5.0,3.0,2.0,5.0,9.0,5.0,3.0,21.0,17.0,2.0,0.0,3.0,5.0,1.92,3.23,4.85,1.56,2.53,2.12,1.79,,,,,1.9,3.1,4.5,1.53,2.37,1.75,2.05,,,,,0.52,0.31,0.21,0.4,0.64,0.47,0.56,,,,,0.53,0.32,0.22,0.65,0.42,0.57,0.49,,,,,2026
Deportivo Riestra vs Newell's Old Boys,2026-02-16 22:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Deportivo Riestra,Newell's Old Boys,1.0,1.0,14.0,15.0,4.0,4.0,5.0,3.0,16.0,7.0,77.0,71.0,73.0,57.0,50.0,50.0,0.0,1.0,12.0,4.0,4.0,3.0,0.0,3.0,13.0,10.0,10.0,8.0,17.0,6.0,3.0,3.0,3.0,3.0,2.38,2.77,3.97,1.53,2.6,,,,,,,2.3,2.8,3.75,1.53,2.37,,,,,,,0.42,0.36,0.25,0.38,0.65,,,,,,,0.43,0.36,0.27,0.65,0.42,,,,,,,2026
Defensa y Justicia vs Belgrano,2026-02-20 20:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Defensa y Justicia,Belgrano,1.0,1.0,3.0,3.0,5.0,3.0,6.0,7.0,11.0,12.0,106.0,93.0,62.0,38.0,57.0,43.0,1.0,0.0,5.0,8.0,6.0,4.0,3.0,2.0,11.0,9.0,9.0,11.0,7.0,8.0,2.0,2.0,2.0,3.0,3.25,2.86,2.66,1.69,2.23,2.04,1.85,,,,,3.1,2.8,2.62,1.7,2.05,2.0,1.8,,,,,0.31,0.35,0.38,0.45,0.59,0.49,0.54,,,,,0.32,0.36,0.38,0.59,0.49,0.5,0.56,,,,,2026
Estudiantes vs Sarmiento,2026-02-20 20:45:00,Estudiantes won after full-time.,Argentina Liga Profissional de Futebol,Estudiantes,Sarmiento,1.0,0.0,4.0,10.0,4.0,4.0,5.0,5.0,12.0,12.0,58.0,81.0,58.0,69.0,43.0,57.0,,,7.0,6.0,5.0,6.0,0.0,1.0,11.0,8.0,13.0,7.0,13.0,9.0,3.0,6.0,4.0,4.0,1.61,3.36,8.41,1.51,2.66,1.92,1.96,,,,,1.61,3.5,7.0,1.44,2.62,1.87,1.92,,,,,0.62,0.3,0.12,0.38,0.66,0.52,0.51,,,,,0.62,0.29,0.14,0.69,0.38,0.53,0.52,,,,,2026
Instituto vs Atlético Tucumán,2026-02-20 23:00:00,Instituto won after full-time.,Argentina Liga Profissional de Futebol,Instituto,Atlético Tucumán,2.0,1.0,12.0,11.0,4.0,2.0,6.0,4.0,15.0,7.0,99.0,74.0,32.0,16.0,65.0,35.0,1.0,0.0,8.0,4.0,7.0,3.0,1.0,1.0,7.0,8.0,7.0,5.0,8.0,13.0,,,0.0,6.0,2.07,3.16,4.26,1.74,2.15,1.84,2.05,,,,,2.0,3.1,4.33,1.7,2.05,1.85,1.95,,,,,0.48,0.32,0.23,0.47,0.57,0.54,0.49,,,,,0.5,0.32,0.23,0.59,0.49,0.54,0.51,,,,,2026
Boca Juniors vs Racing Club,2026-02-20 23:00:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Boca Juniors,Racing Club,,,7.0,9.0,8.0,3.0,2.0,3.0,4.0,7.0,101.0,98.0,26.0,20.0,47.0,53.0,,,3.0,3.0,1.0,4.0,5.0,2.0,3.0,6.0,3.0,3.0,12.0,14.0,2.0,0.0,2.0,5.0,2.42,2.97,3.54,1.74,2.17,1.96,1.92,,,,,2.35,2.9,3.5,1.7,2.05,1.95,1.85,,,,,0.41,0.34,0.28,0.46,0.57,0.51,0.52,,,,,0.43,0.34,0.29,0.59,0.49,0.51,0.54,,,,,2026
Gimnasia y Esgrima Mendoza vs Gimnasia La Plata,2026-02-21 01:15:00,Gimnasia La Plata won after full-time.,Argentina Liga Profissional de Futebol,Gimnasia y Esgrima Mendoza,Gimnasia La Plata,0.0,1.0,10.0,8.0,7.0,4.0,15.0,5.0,25.0,9.0,127.0,97.0,74.0,36.0,59.0,41.0,,,15.0,6.0,10.0,3.0,2.0,3.0,10.0,13.0,17.0,6.0,10.0,17.0,1.0,6.0,3.0,4.0,2.72,2.86,3.18,1.58,2.45,,,,,,,2.62,2.8,3.1,1.57,2.25,,,,,,,0.37,0.35,0.31,0.41,0.63,,,,,,,0.38,0.36,0.32,0.64,0.44,,,,,,,2026
Rosario Central vs Talleres Córdoba,2026-02-21 01:15:00,Talleres Córdoba won after full-time.,Argentina Liga Profissional de Futebol,Rosario Central,Talleres Córdoba,0.0,1.0,4.0,8.0,12.0,2.0,5.0,1.0,14.0,8.0,128.0,87.0,88.0,50.0,69.0,31.0,,,8.0,4.0,6.0,4.0,0.0,3.0,2.0,6.0,8.0,6.0,9.0,15.0,3.0,4.0,3.0,4.0,1.79,3.41,5.41,1.6,2.43,1.9,1.97,,,,,1.8,3.3,5.25,1.57,2.25,1.92,1.87,,,,,0.56,0.29,0.18,0.41,0.62,0.53,0.51,,,,,0.56,0.3,0.19,0.64,0.44,0.52,0.53,,,,,2026
Independiente Rivadavia vs Independiente,2026-02-21 20:00:00,Independiente Rivadavia won after full-time.,Argentina Liga Profissional de Futebol,Independiente Rivadavia,Independiente,3.0,2.0,2.0,4.0,3.0,9.0,8.0,10.0,18.0,17.0,74.0,88.0,63.0,65.0,38.0,62.0,,,13.0,11.0,5.0,6.0,3.0,1.0,10.0,12.0,13.0,11.0,10.0,5.0,3.0,2.0,2.0,0.0,2.61,2.84,3.35,1.64,2.33,2.04,1.81,,,,,2.55,2.75,3.4,1.57,2.25,,,,,,,0.38,0.35,0.3,0.43,0.61,0.49,0.55,,,,,0.39,0.36,0.29,0.64,0.44,,,,,,,2026
Platense vs Barracas Central,2026-02-21 20:00:00,Platense won after full-time.,Argentina Liga Profissional de Futebol,Platense,Barracas Central,1.0,0.0,6.0,12.0,4.0,1.0,4.0,2.0,13.0,6.0,113.0,72.0,82.0,49.0,66.0,34.0,,,10.0,3.0,3.0,3.0,2.0,3.0,4.0,6.0,9.0,4.0,16.0,17.0,3.0,6.0,4.0,1.0,1.85,3.09,5.87,1.47,2.79,,,,,,,1.8,3.25,5.25,1.4,2.75,,,,,,,0.54,0.32,0.17,0.36,0.68,,,,,,,0.56,0.31,0.19,0.71,0.36,,,,,,,2026
Banfield vs Newell's Old Boys,2026-02-21 22:15:00,Banfield won after full-time.,Argentina Liga Profissional de Futebol,Banfield,Newell's Old Boys,3.0,0.0,13.0,15.0,4.0,2.0,6.0,7.0,17.0,10.0,72.0,82.0,45.0,73.0,53.0,47.0,,,12.0,8.0,5.0,2.0,2.0,2.0,11.0,10.0,13.0,4.0,13.0,16.0,2.0,6.0,3.0,3.0,2.44,2.89,3.61,1.66,2.29,2.11,1.8,,,,,2.35,2.9,3.4,1.61,2.2,1.75,2.05,,,,,0.41,0.35,0.28,0.44,0.6,0.47,0.56,,,,,0.43,0.34,0.29,0.62,0.45,0.57,0.49,,,,,2026
Deportivo Riestra vs Huracán,2026-02-21 22:15:00,Game ended in draw.,Argentina Liga Profissional de Futebol,Deportivo Riestra,Huracán,,,14.0,6.0,8.0,3.0,2.0,3.0,9.0,7.0,80.0,79.0,53.0,46.0,51.0,49.0,,,4.0,4.0,5.0,3.0,2.0,1.0,9.0,5.0,3.0,4.0,14.0,7.0,3.0,2.0,5.0,3.0,2.92,2.5,3.45,1.39,3.14,,,,,,,2.7,2.55,3.4,1.4,2.75,,,,,,,0.34,0.4,0.29,0.32,0.72,,,,,,,0.37,0.39,0.29,0.71,0.36,,,,,,,2026
