team,media_home_goals,media_sofridos_home_goals,media_home_corners,media_sofridos_home_corners,media_home_shots-off-target,media_sofridos_home_shots-off-target,media_home_shots-total,media_sofridos_home_shots-total,media_home_attacks,media_sofridos_home_attacks,media_home_dangerous-attacks,media_sofridos_home_dangerous-attacks,media_home_ball-possession,media_sofridos_home_ball-possession,media_home_penalties,media_sofridos_home_penalties,media_home_shots-insidebox,media_sofridos_home_shots-insidebox,media_home_shots-outsidebox,media_sofridos_home_shots-outsidebox,media_home_offsides,media_sofridos_home_offsides,media_home_goals-kicks,media_sofridos_home_goals-kicks,media_home_goal-attempts,media_sofridos_home_goal-attempts,media_home_fouls,media_sofridos_home_fouls,media_home_saves,media_sofridos_home_saves,media_home_yellowcards,media_sofridos_home_yellowcards,media_prob_home_home_pinacle,media_prob_home_draw_pinacle,media_prob_home_away_pinacle,media_prob_home_btts_pinacle,media_prob_home_no_btts_pinacle,media_prob_home_over_pinnacle_2,media_prob_home_under_pinnacle_2,media_prob_home_over_pinnacle_2_25,media_prob_home_under_pinnacle_2_25,media_prob_home_over_pinnacle_2_5,media_prob_home_under_pinnacle_2_5,media_prob_home_bet365_home,media_prob_home_bet365_draw,media_prob_home_bet365_away,media_prob_home_btts_bet365_no,media_prob_home_btts_bet365_yes,media_prob_home_over_bet365_2_0,media_prob_home_under_bet365_2_0,"media_prob_home_over_bet365_2_0, 2_5","media_prob_home_under_bet365_2_0, 2_5",media_prob_home_over_bet365_2_5,media_prob_home_under_bet365_2_5,name_league,ano,media_sofridos_away_goals,media_away_goals,media_sofridos_away_corners,media_away_corners,media_sofridos_away_shots-off-target,media_away_shots-off-target,media_sofridos_away_shots-total,media_away_shots-total,media_sofridos_away_attacks,media_away_attacks,media_sofridos_away_dangerous-attacks,media_away_dangerous-attacks,media_sofridos_away_ball-possession,media_away_ball-possession,media_sofridos_away_penalties,media_away_penalties,media_sofridos_away_shots-insidebox,media_away_shots-insidebox,media_sofridos_away_shots-outsidebox,media_away_shots-outsidebox,media_sofridos_away_offsides,media_away_offsides,media_sofridos_away_goals-kicks,media_away_goals-kicks,media_sofridos_away_goal-attempts,media_away_goal-attempts,media_sofridos_away_fouls,media_away_fouls,media_sofridos_away_saves,media_away_saves,media_sofridos_away_yellowcards,media_away_yellowcards,media_prob_away_home_pinacle,media_prob_away_draw_pinacle,media_prob_away_away_pinacle,media_prob_away_btts_pinacle,media_prob_away_no_btts_pinacle,media_prob_away_over_pinnacle_2,media_prob_away_under_pinnacle_2,media_prob_away_over_pinnacle_2_25,media_prob_away_under_pinnacle_2_25,media_prob_away_over_pinnacle_2_5,media_prob_away_under_pinnacle_2_5,media_prob_away_bet365_home,media_prob_away_bet365_draw,media_prob_away_bet365_away,media_prob_away_btts_bet365_no,media_prob_away_btts_bet365_yes,media_prob_away_over_bet365_2_0,media_prob_away_under_bet365_2_0,"media_prob_away_over_bet365_2_0, 2_5","media_prob_away_under_bet365_2_0, 2_5",media_prob_away_over_bet365_2_5,media_prob_away_under_bet365_2_5
Omiya Ardija,1.67,1.67,5.83,4.83,6.0,4.17,17.83,12.33,76.33,66.17,55.0,39.33,59.0,41.0,1.0,0.0,11.33,7.5,6.5,4.83,1.33,1.67,8.5,12.17,11.0,7.67,8.17,9.33,3.0,4.17,0.67,1.83,0.58,0.25,0.24,,,,,,,0.54,0.53,0.58,0.26,0.26,0.51,0.58,,,,,0.52,0.54,Liga de Visão de 100 Anos J2-J3,2026,2.0,1.86,4.29,6.14,5.29,5.86,12.86,15.0,85.57,103.43,42.86,58.57,40.43,59.57,0.0,1.0,7.57,9.57,5.29,5.43,1.29,1.43,11.57,10.0,8.25,8.75,12.29,9.57,2.86,1.86,1.4,1.2,0.33,0.28,0.47,,,,,0.56,0.51,0.54,0.52,0.36,0.28,0.47,0.49,0.59,,,0.5,0.55,0.54,0.52
Osaka,1.17,1.33,7.57,2.43,6.29,3.14,15.0,8.14,115.71,107.0,65.14,45.0,48.57,51.43,0.0,1.0,9.57,5.57,5.43,2.57,0.5,1.83,6.71,12.43,10.0,8.0,10.43,9.86,1.86,3.86,1.0,1.14,0.44,0.31,0.32,,,0.52,0.54,0.52,0.53,0.52,0.54,0.45,0.31,0.35,0.58,0.51,0.51,0.54,0.53,0.52,0.55,0.51,Liga de Visão de 100 Anos J2-J3,2026,0.75,1.0,4.17,6.33,3.67,5.33,8.33,13.83,80.83,88.67,36.17,53.17,54.0,46.0,1.0,0.0,5.17,6.67,3.17,7.17,1.17,2.0,11.83,6.67,4.0,6.0,8.17,9.0,3.0,2.5,1.33,1.5,0.38,0.32,0.38,,,0.5,0.55,0.52,0.54,0.5,0.56,0.38,0.33,0.39,0.55,0.54,0.51,0.55,0.52,0.54,0.53,0.53
Parceiro Nagano,1.0,3.0,4.67,6.33,4.0,5.67,8.17,14.83,83.5,77.0,51.67,47.67,48.17,51.83,,,4.4,9.6,4.2,5.2,2.2,1.2,8.4,8.0,4.5,15.5,10.2,9.6,2.2,1.0,1.2,1.2,0.32,0.28,0.48,,,0.55,0.51,0.54,0.52,0.52,0.54,0.3,0.3,0.5,0.52,0.57,0.53,0.53,0.52,0.53,0.54,0.51,Liga de Visão de 100 Anos J2-J3,2026,1.86,1.14,5.71,2.57,5.71,2.57,16.0,8.71,103.29,91.0,64.0,42.14,61.29,38.71,,,9.29,5.29,6.71,3.43,2.33,1.17,7.14,10.86,9.67,6.67,9.57,11.14,2.71,4.57,1.0,1.33,0.64,0.24,0.2,,,,,,,0.54,0.52,0.67,0.24,0.2,0.51,0.57,,,0.54,0.51,0.56,0.5
Rayluck Shiga,0.89,1.44,4.22,5.89,3.56,4.0,9.44,13.56,69.56,80.44,43.44,51.78,42.89,57.11,1.0,0.0,5.67,8.56,3.78,5.0,2.12,1.88,8.89,7.89,4.5,9.0,10.78,9.11,3.11,1.33,1.29,1.43,0.32,0.29,0.47,,,0.56,0.49,0.53,0.52,0.5,0.55,0.33,0.31,0.46,0.58,0.51,0.55,0.52,0.54,0.52,0.56,0.5,Liga de Visão de 100 Anos J2-J3,2026,2.0,0.5,5.75,5.25,4.5,3.5,12.25,8.0,71.5,69.0,43.25,37.75,53.5,46.5,,,7.0,4.5,5.25,3.5,1.75,1.0,7.25,10.25,7.0,5.5,8.25,6.25,1.25,2.75,0.5,0.75,0.6,0.28,0.21,,,0.56,0.49,0.53,0.52,0.52,0.54,0.6,0.28,0.23,0.59,0.49,0.57,0.49,0.55,0.51,0.5,0.56
Renofa Yamaguchi,1.5,0.67,4.57,5.71,4.71,3.71,11.57,11.0,85.29,79.29,44.86,43.0,52.0,48.0,1.0,0.0,7.14,6.43,4.43,4.57,3.17,1.5,8.71,9.43,10.33,8.0,10.29,10.71,2.43,3.0,1.0,2.67,0.49,0.28,0.31,,,0.54,0.54,0.54,0.53,0.53,0.52,0.49,0.29,0.32,0.58,0.5,0.5,0.56,0.52,0.53,0.53,0.53,Liga de Visão de 100 Anos J2-J3,2026,1.86,1.57,6.71,4.86,3.71,5.43,12.86,13.29,88.29,86.71,52.43,54.29,48.29,51.71,0.0,1.0,8.43,7.43,4.43,5.86,1.14,1.71,10.29,9.71,2.0,11.0,7.71,9.43,2.86,3.86,0.5,1.0,0.35,0.3,0.43,,,0.56,0.51,0.53,0.52,0.51,0.54,0.36,0.3,0.45,0.57,0.51,0.52,0.54,0.54,0.52,,
Roasso Kumamoto,0.71,1.57,4.0,3.71,2.71,4.43,8.57,10.14,82.0,81.71,47.0,48.14,50.43,49.57,0.0,1.0,5.14,4.71,3.43,5.43,2.14,1.14,10.0,7.86,2.67,6.33,8.71,6.57,1.43,2.14,0.71,0.86,0.41,0.32,0.36,,,0.53,0.53,0.52,0.54,0.5,0.56,0.42,0.32,0.36,0.57,0.52,0.54,0.51,0.52,0.54,0.54,0.51,Liga de Visão de 100 Anos J2-J3,2026,0.71,1.0,4.86,5.29,4.43,3.86,10.86,11.14,73.0,75.86,50.86,51.0,52.14,47.86,,,6.43,5.57,4.43,5.57,1.0,2.2,8.43,10.29,8.5,7.5,6.71,8.86,1.71,2.0,0.5,1.17,0.39,0.3,0.38,,,0.53,0.52,0.53,0.52,0.5,0.56,0.4,0.31,0.39,0.58,0.51,,,0.53,0.53,0.54,0.52
Ryūkyū,0.6,1.6,5.67,6.17,3.33,4.33,8.17,10.83,68.33,72.17,39.33,47.5,52.33,47.67,0.0,1.0,3.67,6.0,4.5,4.83,1.33,2.5,11.5,9.0,5.5,7.0,9.0,10.67,2.67,1.67,0.5,1.33,0.32,0.29,0.47,,,0.57,0.51,0.54,0.51,0.5,0.56,0.34,0.3,0.47,0.57,0.52,0.55,0.51,0.52,0.53,0.5,0.56,Liga de Visão de 100 Anos J2-J3,2026,1.33,0.83,5.86,3.57,4.71,4.57,14.14,11.57,71.57,73.29,44.29,39.29,50.0,50.0,1.0,0.0,9.29,5.86,4.86,5.71,1.57,1.29,8.57,9.57,7.0,8.0,10.43,8.86,2.57,3.86,1.14,1.29,0.53,0.29,0.26,,,0.53,0.52,0.53,0.52,0.54,0.52,0.54,0.28,0.28,0.58,0.51,0.5,0.56,0.52,0.53,0.52,0.53
Sagamihara,2.0,1.25,6.38,6.5,3.12,4.5,11.25,11.5,82.62,80.88,43.0,42.38,41.88,58.12,0.67,0.33,7.25,7.5,4.0,4.0,2.5,2.38,9.75,9.62,7.0,7.0,14.88,11.0,1.88,2.38,2.12,1.38,0.35,0.3,0.43,,,0.49,0.56,0.52,0.54,0.52,0.55,0.35,0.31,0.44,0.55,0.54,0.49,0.57,0.53,0.53,0.51,0.55,Liga de Visão de 100 Anos J2-J3,2026,1.67,2.0,6.71,6.57,5.43,4.29,13.71,13.14,83.86,81.0,56.57,60.57,56.71,43.29,0.33,0.67,8.0,8.57,5.71,4.57,2.17,1.0,9.86,9.86,10.0,9.5,11.57,11.71,3.0,2.43,1.33,1.5,0.5,0.29,0.28,,,0.55,0.5,0.53,0.53,0.53,0.52,0.51,0.3,0.3,0.54,0.55,0.54,0.51,0.52,0.54,0.52,0.54
Sagan Tosu,1.5,0.5,6.0,3.17,4.5,3.33,10.83,9.0,82.17,72.17,48.5,43.33,57.0,43.0,,,5.67,4.83,5.17,4.17,0.33,0.83,7.0,9.33,9.0,4.67,8.67,8.5,2.33,2.5,0.83,0.67,0.51,0.28,0.28,,,0.5,0.57,0.53,0.52,0.51,0.54,0.53,0.29,0.29,0.58,0.51,0.57,0.49,0.53,0.52,0.51,0.55,Liga de Visão de 100 Anos J2-J3,2026,0.43,1.29,2.86,3.86,1.86,5.0,6.43,13.57,77.43,80.14,40.71,48.57,45.57,54.43,,,4.0,6.86,2.43,6.71,1.14,2.0,9.86,5.0,5.0,8.33,9.14,7.86,3.0,1.86,1.33,1.17,0.32,0.32,0.43,,,0.53,0.52,0.5,0.57,0.51,0.55,0.33,0.33,0.45,0.58,0.5,0.55,0.51,0.51,0.55,0.55,0.51
Shonan Bellmare,0.83,1.5,5.0,3.83,3.67,3.83,11.67,11.33,75.5,75.0,46.0,38.0,53.17,46.83,1.0,0.0,6.83,5.67,4.83,5.67,1.5,1.83,8.33,10.5,3.5,8.0,12.33,11.0,3.0,2.33,2.17,1.0,0.5,0.27,0.31,,,,,0.55,0.5,0.52,0.53,0.5,0.28,0.31,0.55,0.55,,,0.51,0.54,0.52,0.53,Liga de Visão de 100 Anos J2-J3,2026,0.57,1.43,6.57,3.43,4.14,2.29,13.86,8.71,80.86,75.86,48.86,34.29,49.0,51.0,0.0,1.0,7.43,4.86,6.43,3.86,1.43,1.57,6.43,9.86,6.5,6.0,12.86,11.0,1.86,3.0,1.57,1.86,0.34,0.32,0.42,,,0.49,0.56,0.53,0.53,0.51,0.54,0.35,0.32,0.43,0.55,0.54,0.56,0.5,0.52,0.53,0.53,0.52
Tegevajaro Miyazaki,1.67,0.0,5.0,5.67,4.5,5.0,11.83,10.17,81.5,79.83,46.0,48.83,51.5,48.5,,,7.0,3.5,4.83,6.67,1.5,1.0,10.17,10.17,8.0,8.0,10.67,10.5,2.0,2.67,1.2,1.8,0.54,0.3,0.24,,,0.55,0.5,0.51,0.54,0.52,0.54,0.54,0.29,0.26,0.57,0.52,,,0.54,0.52,0.53,0.52,Liga de Visão de 100 Anos J2-J3,2026,0.71,1.86,3.86,5.57,3.14,4.57,7.29,13.0,78.43,83.0,37.43,45.29,47.0,53.0,,,3.71,7.71,3.57,5.29,1.0,1.0,10.0,6.57,4.67,8.33,10.86,11.43,2.71,0.71,0.67,1.0,0.28,0.31,0.49,,,0.51,0.55,0.52,0.54,0.5,0.55,0.29,0.31,0.5,0.55,0.53,0.55,0.5,0.51,0.55,0.5,0.56
ThespaKusatsu Gunma,1.25,2.25,4.6,5.0,2.4,4.6,7.2,14.4,80.2,92.0,33.4,43.2,49.2,50.8,,,4.8,8.4,2.4,6.0,1.6,5.6,12.2,8.6,6.33,12.67,11.6,12.0,2.8,2.0,1.25,0.75,0.32,0.28,0.48,,,0.56,0.52,0.54,0.52,0.52,0.54,0.32,0.28,0.5,0.53,0.56,,,0.53,0.53,0.56,0.5,Liga de Visão de 100 Anos J2-J3,2026,2.33,1.11,6.78,3.22,5.89,3.67,15.78,10.67,74.33,72.89,53.67,43.22,47.0,53.0,,,9.44,6.22,6.33,4.44,2.12,1.12,8.0,13.11,9.0,5.33,10.67,10.0,3.11,3.22,1.0,1.78,0.54,0.29,0.25,,,0.56,0.51,0.54,0.52,0.52,0.54,0.51,0.3,0.3,0.57,0.51,0.5,0.56,0.52,0.55,0.53,0.53
Tochigi,2.17,1.5,4.57,5.71,4.43,3.43,12.14,9.57,79.43,78.14,46.29,47.0,50.14,49.86,,,7.0,5.0,5.14,4.57,0.43,2.14,9.86,9.86,13.0,6.5,11.71,7.14,2.43,2.86,2.29,1.43,0.38,0.33,0.38,,,0.56,0.5,0.52,0.54,0.5,0.55,0.4,0.32,0.39,0.57,0.52,0.5,0.55,0.52,0.54,0.5,0.56,Liga de Visão de 100 Anos J2-J3,2026,1.88,1.0,4.0,5.75,4.0,3.88,8.88,11.62,86.0,83.38,41.62,48.25,53.62,46.38,1.0,0.0,5.71,6.57,3.14,5.0,3.25,2.5,7.57,7.71,7.67,7.83,12.38,12.75,3.38,1.5,1.43,1.43,0.48,0.29,0.3,,,0.56,0.5,0.53,0.53,0.52,0.53,0.51,0.29,0.29,0.55,0.54,0.49,0.57,0.54,0.52,0.54,0.52
Tochigi City,2.0,1.6,5.33,4.5,5.0,6.33,13.0,14.0,88.83,94.17,57.67,59.83,56.17,43.83,0.0,1.0,8.8,8.6,5.0,5.8,2.5,0.33,9.2,10.6,8.5,10.5,11.67,12.67,4.0,3.67,1.67,1.17,0.41,0.3,0.36,,,0.55,0.5,0.51,0.56,0.54,0.52,0.41,0.3,0.38,0.55,0.53,0.52,0.54,0.54,0.52,0.55,0.51,Liga de Visão de 100 Anos J2-J3,2026,1.83,1.17,4.86,4.57,4.57,4.57,13.0,9.14,90.57,82.29,46.43,38.86,47.0,53.0,0.5,0.5,7.57,5.14,5.43,4.0,2.57,2.86,9.86,9.86,11.33,8.33,12.0,12.71,1.57,3.43,1.57,1.43,0.45,0.3,0.33,,,0.56,0.49,0.53,0.53,0.54,0.52,0.46,0.3,0.34,0.51,0.58,0.55,0.51,0.53,0.52,0.53,0.52
Tokushima Vortis,1.33,1.5,5.17,4.83,3.83,3.83,10.0,10.33,74.17,85.17,33.33,45.17,53.17,46.83,0.0,1.0,6.17,6.33,3.83,4.0,2.75,1.0,9.83,8.17,6.0,5.0,7.33,12.33,2.5,2.17,1.0,1.33,0.57,0.29,0.22,,,0.49,0.56,0.52,0.54,0.53,0.53,0.59,0.3,0.22,0.58,0.51,,,0.53,0.53,0.52,0.53,Liga de Visão de 100 Anos J2-J3,2026,1.29,2.14,5.43,3.86,5.0,3.57,14.0,12.0,80.0,83.29,46.43,40.29,44.86,55.14,0.0,1.0,8.57,7.57,5.43,4.43,0.29,2.14,7.14,10.29,10.5,8.25,10.43,10.43,3.29,3.43,1.86,1.57,0.33,0.3,0.44,,,0.55,0.5,0.52,0.54,0.52,0.55,0.34,0.31,0.45,0.56,0.52,0.51,0.54,0.54,0.52,0.52,0.54
Vanraure Hachinohe,0.62,1.12,5.0,5.12,4.75,2.25,11.25,6.5,98.25,98.25,65.38,53.62,48.25,51.75,1.0,0.0,6.25,3.75,5.0,2.75,2.33,1.0,6.12,10.25,7.75,5.25,11.25,11.25,1.75,2.62,1.0,1.86,0.4,0.33,0.35,,,0.52,0.53,0.5,0.55,0.5,0.55,0.4,0.33,0.37,0.58,0.5,0.55,0.51,0.53,0.53,0.51,0.54,Liga de Visão de 100 Anos J2-J3,2026,1.5,1.5,4.67,4.67,3.83,2.67,10.33,9.33,81.33,79.17,46.67,50.0,60.33,39.67,0.5,0.5,6.83,5.67,3.5,3.67,0.33,1.67,10.0,8.33,10.0,8.33,9.83,11.67,2.67,2.67,2.0,1.33,0.38,0.35,0.36,,,0.53,0.53,0.5,0.57,,,0.39,0.34,0.36,0.6,0.48,0.52,0.54,0.56,0.5,,
Vegalta Sendai,2.14,1.14,6.29,4.14,5.71,3.71,14.71,10.43,75.43,78.14,50.29,46.86,50.57,49.43,1.0,0.0,7.14,6.14,7.57,4.29,2.33,2.5,8.71,10.14,9.33,8.33,11.86,11.57,2.57,2.29,1.29,2.14,0.57,0.28,0.23,,,0.56,0.49,0.54,0.52,0.54,0.52,0.56,0.29,0.26,0.56,0.53,0.51,0.55,0.55,0.5,0.52,0.54,Liga de Visão de 100 Anos J2-J3,2026,0.4,2.0,3.0,5.67,3.17,4.17,6.33,13.0,76.33,87.67,37.67,49.5,43.0,57.0,,,2.67,7.0,3.67,6.0,1.83,2.33,11.0,8.67,6.33,9.33,13.0,9.83,3.5,1.67,1.67,1.5,0.29,0.3,0.49,,,0.49,0.56,0.53,0.52,0.51,0.54,0.29,0.3,0.5,0.55,0.54,,,0.52,0.54,0.52,0.55
Ventforet Kofu,1.17,1.33,3.67,7.17,4.17,4.17,8.33,12.83,69.83,72.0,34.83,43.17,46.0,54.0,0.0,1.0,5.17,9.67,3.17,3.17,2.33,1.67,10.0,10.67,4.33,7.67,12.83,9.67,3.33,1.5,2.0,1.75,0.38,0.32,0.38,,,0.52,0.55,0.52,0.54,0.52,0.54,0.39,0.32,0.39,0.56,0.52,0.56,0.5,0.53,0.53,0.54,0.52,Liga de Visão de 100 Anos J2-J3,2026,0.33,1.0,5.43,4.71,3.71,2.71,11.29,9.0,83.5,79.83,47.67,41.5,53.14,46.86,1.0,0.0,7.14,6.14,4.14,2.86,2.33,1.5,8.14,11.14,7.4,6.0,8.86,9.14,2.29,3.29,0.86,1.29,0.44,0.31,0.33,,,0.52,0.53,0.54,0.52,0.52,0.54,0.44,0.31,0.34,0.55,0.53,,,0.52,0.53,0.51,0.55
Yokohama,2.17,1.5,8.0,2.67,5.33,1.67,15.83,9.67,77.17,56.83,39.67,30.83,62.67,37.33,1.0,0.0,8.33,5.67,7.5,4.0,2.6,0.8,6.83,9.5,8.0,8.0,12.83,15.83,3.5,3.33,1.0,2.5,0.51,0.3,0.26,,,0.52,0.54,0.52,0.54,0.53,0.52,0.51,0.31,0.28,0.56,0.53,0.53,0.53,0.53,0.53,0.54,0.52,Liga de Visão de 100 Anos J2-J3,2026,1.75,1.5,3.88,6.62,2.0,5.75,9.12,15.12,83.25,93.75,46.12,53.25,41.88,58.12,0.5,1.0,4.88,9.38,4.25,5.75,2.0,1.88,10.12,6.12,7.2,10.4,11.88,10.12,3.0,2.5,1.62,1.12,0.3,0.3,0.47,,,0.51,0.55,0.52,0.54,0.52,0.54,0.31,0.3,0.49,0.57,0.52,0.54,0.51,0.53,0.53,0.53,0.53
Zweigen Kanazawa,0.5,1.33,4.88,4.75,4.12,4.88,10.88,13.88,81.75,89.75,52.25,54.25,47.5,52.5,,,7.5,7.5,3.38,6.38,3.0,1.12,9.75,9.12,7.71,8.0,9.38,8.12,4.38,2.38,2.17,1.0,0.41,0.3,0.36,,,0.56,0.5,0.53,0.53,0.51,0.55,0.42,0.3,0.39,0.54,0.54,0.52,0.54,0.52,0.54,0.55,0.52,Liga de Visão de 100 Anos J2-J3,2026,1.6,1.2,3.5,6.5,4.5,4.5,11.83,11.67,89.83,95.83,45.5,49.83,54.5,45.5,1.0,0.0,7.33,7.0,4.5,4.67,1.33,2.83,10.17,9.0,7.5,7.0,8.67,11.67,2.67,1.67,1.5,1.17,0.46,0.3,0.32,,,0.53,0.54,0.53,0.53,0.51,0.56,0.47,0.3,0.33,0.58,0.51,0.51,0.54,0.52,0.54,0.52,0.54
